,id,City,Address,lat,lon
227,356,Canton,"5543, Farm-to-Market Road 1651, Whitton, Van Zandt County, Texas, 75103, USA",32.47689543,-95.92646129
228,357,Lakeway,"718, Bermuda Street, Lakeway, Travis County, Texas, 78734, USA",30.37114346,-97.9874099
229,359,Leander,"13221, Misty Bend, Travis County, Texas, 78641, USA",30.50527204,-97.87717359999999
230,360,Amarillo,"6398, Arden Road, Amarillo, Randall County, Texas, 79109, USA",35.13213102,-101.90844759999999
231,361,Dripping Springs,"513, Cottonwood Creek Drive, Sunset Canyon, Fitzhugh, Hays County, Texas, 78620, USA",30.2140434,-98.02505807
232,364,Bryan,"3508, Pioneer Circle, Bryan, Brazos County, Texas, 77808, USA",30.67392164,-96.33054603
233,366,Austin,"1309, Olander Street, Swede Hill, Austin, Travis County, Texas, 78702, USA",30.27394395,-97.73043148
234,369,South Padre Island,"192, Pike Street, South Padre Island, Cameron County, Texas, 78597, USA",26.10288118,-97.16509496
235,370,Austin,"1508, Southport Drive, South Lamar, Austin, Travis County, Texas, 78704-7205, USA",30.23243969,-97.77998493
236,372,Austin,"3402, Govalle Avenue, Rosewood, Austin, Travis County, Texas, 78702, USA",30.26530049,-97.69991544
237,374,Port Isabel,"Garriga Elementary School, West Adams Street, Port Isabel, Cameron County, Texas, 78578, USA",26.07246239,-97.20946416
238,375,Fort Worth,"8800, Royal Harbor, Fort Worth, Tarrant County, Texas, 76179, USA",32.88370025,-97.45226113
239,376,Lago Vista,"3148, Thurman Road, Hudson Bend, Travis County, Texas, 78645, USA",30.41536328,-97.98457447
240,377,College Station,"823, University Oaks Boulevard, Sorority Row, College Station, Brazos County, Texas, 77840, USA",30.62176062,-96.3160046
241,378,Harlingen,"1105, East Williamson Avenue, North Pointe, Harlingen, Cameron County, Texas, 78550, USA",26.21102552,-97.68446173
242,379,South Padre Island,"Peninsula Island Resort and Spa, 340, Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.08756152,-97.16118837
243,380,College Station,"Holleman Drive East, Castle Rock Apartments, College Station, Brazos County, Texas, 77840, USA",30.61873048,-96.30951679
244,383,Bryan,"4708, Williamsburg Drive, Bryan, Brazos County, Texas, 77802, USA",30.66663304,-96.29978754
245,384,Leander,"11008, Beach Road, Nameless, Travis County, Texas, 78641, USA",30.49376826,-97.91400505
246,385,Austin,"5705, Westminster Drive, Windsor Park, Austin, Travis County, Texas, 78723, USA",30.31034353,-97.69072440000001
247,386,Austin,"4008, Maplewood Avenue, Delwood, Austin, Travis County, Texas, 78722, USA",30.29515512,-97.71293468
248,387,Bryan,"2799, Bayberry Court, Bryan, Brazos County, Texas, 77807, USA",30.62615729,-96.38565376
249,388,South Padre Island,"1400, Gulf Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.09494541,-97.16351287
250,389,Houston,"Riva's, 1117, Missouri Street, Houston, Harris County, Texas, 77006, USA",29.74622426,-95.39220643
251,391,Arlington,"519, Waggoner Drive, Arlington, Tarrant County, Texas, 76013, USA",32.72943232,-97.14084642
252,392,Denton,"198, Peach Street, Denton, Denton County, Texas, 76209, USA",33.23611895,-97.13148007
253,393,New Braunfels,"135, East Main Street, New Braunfels, Comal County, Texas, 78130, USA",29.71130945,-98.120143
254,395,Corpus Christi,"Surfside Sandwich Shoppe, 15113, South Padre Island Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60664399,-97.22494796
255,396,Horseshoe Bay,"State Highway 29, Laguna Vista, Burnet County, Texas, 78611, USA",30.76671749,-98.34262529
256,398,New Braunfels,"Tubenbach, East Coll Street, New Braunfels, Comal County, Texas, 78130, USA",29.70367886,-98.11771244
257,402,Killeen,"5038, Greenlee Drive, Killeen, Bell County, Texas, 76542, USA",31.07246937,-97.69427626
258,403,Salado,"Stella Drive, Salado, Bell County, Texas, 76571, USA",30.94127931,-97.53317629
259,405,Dallas,"4124, Oak Lawn Avenue, Highland Park, Dallas County, Texas, 75219, USA",32.81870409,-96.80110468
260,406,Frisco,"Hidden Cove Marina, Hidden Cove Park, Stewart Peninsula, The Colony, Denton County, Texas, 75036, USA",33.12624931,-96.933584
261,408,Dallas,"10602, Stone Canyon Road, Dallas, Dallas County, Texas, 75230, USA",32.89208122,-96.77417884
262,412,San Antonio,"Wind Canyon, Converse, Bexar County, Texas, 78239, USA",29.52493112,-98.36023811
263,416,Austin,"6708, Circle South Road, Pleasant Hill, Austin, Travis County, Texas, 78745, USA",30.19100924,-97.77827214
264,418,Round Rock,"1506, Arusha Street, Spring Trails, Pflugerville, Travis County, Texas, 78664, USA",30.47043748,-97.64767859
265,421,Humble,"20069, Sunny Shores Drive, Houston, Harris County, Texas, 77346, USA",30.01090459,-95.15703021
266,423,Richmond,"7361, Wimberly Oaks Lane, Twin Oaks Village, Fort Bend County, Texas, 77407, USA",29.69821321,-95.69712429
267,424,Grand Prairie,"3042, Harrell Drive, Grand Prairie, Tarrant County, Texas, 75052, USA",32.68845993,-97.06090156
268,425,DeSoto,"1403, Dutchman Creek Drive, DeSoto, Dallas County, Texas, 75115, USA",32.59145416,-96.89523292
269,427,Spring,"2608, Rolling Glen Drive, Spring Lakes, Spring, Harris County, Texas, 77373, USA",30.07948315,-95.39830172
270,430,Breckenridge,"County Road 292, Eolian, Stephens County, Texas, USA",32.67663024,-99.03183966
271,431,Austin,"5312, Old Spicewood Springs Road, Adirondack, Austin, Travis County, Texas, 78731, USA",30.38300429,-97.76838274
272,433,San Antonio,"8783, Tesoro Drive, San Antonio, Bexar County, Texas, 78217, USA",29.52007905,-98.45505578
273,434,Port Aransas,"168, Keewaydin Lane, Port Aransas, Aransas County, Texas, 78373, USA",27.777522899999997,-97.10350383
274,436,Austin,"8113, Appomattox Drive, Southwest Oaks, Austin, Travis County, Texas, 78745, USA",30.19324162,-97.8180449
275,437,Elgin,"Jim Dandy Drive, Elgin, Bastrop County, Texas, 78621, USA",30.34822772,-97.3870842
276,439,Comfort,"State Highway 27, Comfort, Kendall County, Texas, USA",29.96565547,-98.91607738
277,440,Arlington,"South Bowen Road, Dalworthington Gardens, Tarrant County, Texas, 76016, USA",32.69075708,-97.14931638
278,442,Humble,"Church of Christ - Lake Houston, Farmingham Road, Golfers Village, Atascocita, Harris County, Texas, 77346, USA",29.99748178,-95.14725643
279,443,Sealy,"9424, Regenbrecht Lake Lane, Peters, Austin County, Texas, 77474, USA",29.8570942,-96.21374545
280,444,Kerrville,"2577, Bandera Highway, Kerrville, Kerr County, Texas, 78028, USA",30.00645822,-99.11604536
281,445,Burnet,"105, Kelly Drive, Rocky Point, Burnet County, Texas, 78611, USA",30.81330843,-98.37031289
282,446,Humble,"Bender Avenue, Humble, Harris County, Texas, 77338, USA",29.99630211,-95.26877101
283,447,Argyle,"184, Whispering Trail, Argyle, Denton County, Texas, 76226, USA",33.10742995,-97.14993133
284,448,Kerrville,"Clubhouse Road, Kerrville, Kerr County, Texas, USA",29.97977465,-99.12869005
285,449,Bryan,"2690, Lochinvar Lane, Bryan, Brazos County, Texas, 77802, USA",30.668432,-96.3412792
286,450,New Braunfels,"131, West Tanglewood Drive, New Braunfels, Comal County, Texas, 78130, USA",29.7214753,-98.14517937
287,451,Fort Worth,"3701, Huntwick Drive, Fort Worth, Tarrant County, Texas, 76123, USA",32.62737438,-97.37373806
288,452,Houston,"Liquor World Discount, Woodridge Square Drive, Houston, Harris County, Texas, 77087, USA",29.70332322,-95.29328932
289,453,Spring,"1799, West Welsford Drive, Rayford, Montgomery County, Texas, 77386, USA",30.13757365,-95.4132804
290,454,Irving,"9000, Crown Point Circle, Valley Ranch, Irving, Dallas County, Texas, 75063, USA",32.93055549,-96.94416504
291,456,Baytown,"Needlepoint Road, Baytown, Harris County, Texas, 77523, USA",29.81233029,-94.92913906
292,457,Fort Worth,"3913, Mattison Avenue, Fort Worth, Tarrant County, Texas, 76107, USA",32.74931088,-97.37602227
293,458,Humble,"19279, Hikers Trail Drive, Houston, Harris County, Texas, 77346, USA",29.9972706,-95.1452594
294,459,Harker Heights,"1627, Inca Drive, Harker Heights, Bell County, Texas, 76548, USA",31.06351199,-97.63620315
295,460,Spring,"Powerline Pass Drive, Spring, Harris County, Texas, 77373, USA",30.07152715,-95.37054536
296,461,Baytown,"368, East Cedar Bayou Lynchburg Road, Baytown, Harris County, Texas, 77521, USA",29.77817255,-94.95967759
297,463,Red Oak,"1238, Pratt Road, Red Oak, Ellis County, Texas, 75154, USA",32.53439907,-96.75423225
298,464,Corinth,"1892, Morning Glory Drive, Corinth, Denton County, Texas, 76210, USA",33.14505778,-97.08167652
299,465,Frisco,"12856, Gillon Drive, Frisco, Collin County, Texas, 75035, USA",33.18438575,-96.79858778
300,466,Del Valle,"7200, Kellam Road, Berdoll Farms, Austin, Travis County, Texas, 78617, USA",30.15604462,-97.61940563
301,467,Corpus Christi,"2285, Meadowcreek Drive, South Side, Corpus Christi, Nueces County, Texas, 78414, USA",27.68649455,-97.35794942
302,468,Granbury,"3960, Quail Ridge Court, Waples, Hood County, Texas, 76049, USA",32.47825287,-97.72536901
303,469,College Station,"612, Holleman Drive, Callaway Villas, College Station, Brazos County, Texas, 77840, USA",30.60092992,-96.32690755
304,470,Dallas,"1337, Plowman Avenue, Bishop Arts District, Dallas, Dallas County, Texas, 75203, USA",32.75955203,-96.82027481
305,471,Irving,"3830, Marcillia Circle, Irving, Dallas County, Texas, 75038, USA",32.86502386,-96.99872175
306,472,Corpus Christi,"354, Naples Street, Coopers Alley L-Head, Downtown, Corpus Christi, Nueces County, Texas, 78404, USA",27.77152417,-97.39531271
307,473,Austin,"11403, Hidden Quail Drive, Quail Hollow, Austin, Travis County, Texas, 78758, USA",30.39069951,-97.70127237
308,474,Tomball,"East Hufsmith Road, Raleigh Creek, Tomball, Harris County, Texas, 77375, USA",30.11065476,-95.60809533
309,475,Fort Worth,"4720, Norma Street, Fort Worth, Tarrant County, Texas, 76112, USA",32.742816600000005,-97.25294085
310,476,Shady Shores,"100, Shahan Drive, Shady Shores, Denton County, Texas, 76208, USA",33.15982766,-97.02829516
311,477,Hutto,"134, Campos Drive, Hutto, Williamson County, Texas, 78634, USA",30.53770881,-97.5466165
312,478,Austin,"11803, Hornsby Street, Oak Ridge, Austin, Travis County, Texas, 78753, USA",30.38616415,-97.68003864
313,479,Port Aransas,"Port Aransas, Aransas County, Texas, 78373, USA",27.81404327,-97.07114957
314,480,Corpus Christi,"Corpus Christi North Beach, Corpus Christi Beach Walk, Peoples Street T-Head, Downtown, Corpus Christi, Nueces County, Texas, 78402, USA",27.82503642,-97.38508646
315,482,Corpus Christi,"Corpus Christi North Beach, Corpus Christi Beach Walk, Peoples Street T-Head, Downtown, Corpus Christi, Nueces County, Texas, 78402, USA",27.82558546,-97.38489809
316,483,Lago Vista,"3404, American Drive, Lago Vista, Travis County, Texas, 78645, USA",30.43893057,-98.0216698
317,486,Irving,"7828, Southfork Bend, Campion Hollows, Valley Ranch, Irving, Dallas County, Texas, 75063, USA",32.91414569,-96.94498429
318,489,Katy,"Park Row, Barker, Harris County, Texas, 77094, USA",29.78949361,-95.72990639
319,490,Carrollton,"Kellway Drive, Carrollton, Dallas County, Texas, 75006, USA",32.97270736,-96.84875793
320,491,Fort Worth,"6769, Confederate Park Road, Castle Hill Estate, Tarrant County, Texas, 76108, USA",32.82239369,-97.51142775
321,494,Houston,"14838, Cobre Valley Drive, Houston, Harris County, Texas, 77062, USA",29.58017374,-95.13687659
322,495,Houston,"Macedonia Missionary Baptist Church, Wilson Street, Houston, Harris County, Texas, 77019, USA",29.75521217,-95.38133653
323,497,San Antonio,"8701, Welles Dale Drive, San Antonio, Bexar County, Texas, 78240, USA",29.52542189,-98.60656678
324,498,Abilene,"Pine Street, Abilene, Taylor County, Texas, 79698, USA",32.45932687,-99.73201648
325,500,Katy,"21247, Park Bend Drive, Memorial Parkway, Harris County, Texas, 77450, USA",29.76481827,-95.73556473
326,501,Conroe,"9905, Lace Flower Way, Harper's Landing, Montgomery County, Texas, 77385, USA",30.21786909,-95.42788742
327,503,Round Rock,"Settlers Crossing, Williamson County, Texas, 78634, USA",30.54834057,-97.60498939
328,504,Houston,"7874, Bonaire Street, Houston, Harris County, Texas, 77028, USA",29.81082365,-95.28567328
329,507,Port Aransas,"798, Island Retreat Road, Mustang Beach, Port Aransas, Aransas County, Texas, 78373, USA",27.81324328,-97.07179496
330,512,Irving,"3207, Finley Road, Irving, Dallas County, Texas, 75062, USA",32.85074573,-96.98889558
331,513,San Antonio,"15316, Pebble Sound, San Antonio, Bexar County, Texas, 78232, USA",29.58181665,-98.44024234
332,514,Houston,"2286, Truxillo Street, Houston, Harris County, Texas, 77004, USA",29.73053131,-95.36952978
333,516,Houston,"1369, Woodyard Drive, Westfield, Harris County, Texas, 77073, USA",29.98790215,-95.40261181
334,518,Houston,"5561, Winding Creek Way, Houston, Harris County, Texas, 77017, USA",29.68104725,-95.2371554
335,520,Cedar Park,"Fall Creek Loop, Cedar Park, Williamson County, Texas, 78613, USA",30.48437502,-97.83412433
336,521,Comfort,"Otto Brinkmann House, High Street, Comfort, Kendall County, Texas, USA",29.96729402,-98.90894373
337,522,Houston,"79, East Briar Hollow Lane, Highland Village, Houston, Harris County, Texas, 77027, USA",29.74811321,-95.4487467
338,525,Port Isabel,"774, East Clam Circle, Cameron County, Texas, 78578, USA",26.06234802,-97.20465145
339,527,Blanco,"Crabapple Road, Kendalia, Kendall County, Texas, 78027, USA",30.02644958,-98.53455585
340,529,Temple,"399, Starlight Drive, Temple, Bell County, Texas, 76502, USA",31.12595638,-97.44777633
341,531,Kyle,"162, Gardner Road, Niederwald, Hays County, Texas, 78640, USA",30.03122341,-97.76088109
342,537,Corpus Christi,"South Side, Corpus Christi, Nueces County, Texas, 78414, USA",27.66046321,-97.37034329
343,540,Austin,"2009, Haskell Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA",30.25163257,-97.72475514
344,543,Irving,"7092, Angelina Drive, Valley Ranch, Irving, Dallas County, Texas, 75039, USA",32.90408962,-96.94435929
345,544,Houston,"Lake Houston Parkway, King's Harbor, Houston, Harris County, Texas, 77345, USA",30.03661788,-95.17443118
346,546,Houston,"14840, Richmond Avenue, Houston, Harris County, Texas, 77082, USA",29.72933109,-95.64955181
347,548,Del Valle,"12520, Paloma Blanca Way, Meadows at Berdoll, Austin, Travis County, Texas, 78716, USA",30.16787835,-97.62768327
348,549,College Station,"1517, Wolf Run, Callaway Villas, College Station, Brazos County, Texas, 77840, USA",30.61356999,-96.32460569
349,550,College Station,"2730, Silver Oak Drive, Sonoma, College Station, Brazos County, Texas, 77845, USA",30.555699800000003,-96.29075982
350,551,Spring,"42, Waning Moon Drive, Spincaster South, Creekside Park, The Woodlands, Harris County, Texas, 77389, USA",30.14540125,-95.5337605
351,552,Ingram,"103, Old Ingram Loop, Ingram, Kerr County, Texas, 78025, USA",30.07155061,-99.24222187
352,554,Port Aransas,"Mustang Beach, Port Aransas, Aransas County, Texas, 78373, USA",27.81298345,-97.07736358
353,556,Spring,"Childres Pond, Cayuga Pond Court, Wilde Creek, Creekside Park, The Woodlands, Harris County, Texas, 77381, USA",30.14161649,-95.51416179
354,558,Dallas,"305, West 8th Street, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.74836087,-96.82689832
355,560,San Antonio,"14398, Briarbend Street, Wetmore, San Antonio, Bexar County, Texas, 78247, USA",29.57599757,-98.41292154
356,561,McKinney,"8008, White Stallion Trail, Craig Ranch North, McKinney, Collin County, Texas, 75070, USA",33.157970399999996,-96.71850054
357,562,Kemah,"617, 8th Street, Kemah, Galveston County, Texas, 77565, USA",29.54175984,-95.01779754
358,565,Cibolo,"180, Glen Eagles Drive, Cibolo, Guadalupe County, Texas, 78108, USA",29.58220176,-98.24507819
359,569,Crystal Beach,"857, Buell, Patton Woods, Galveston County, Texas, 77650, USA",29.44145694,-94.65602821
360,570,Arlington,"2367, Vineyard Drive, Arlington, Tarrant County, Texas, 76015, USA",32.6978023,-97.14516078
361,571,Fort Worth,"5740, Tiger Trail, Fort Worth, Tarrant County, Texas, 76126, USA",32.6315831,-97.48943983
362,572,Fort Worth,"Haltom City, Tarrant County, Texas, 76117, USA",32.82215465,-97.2628336
363,573,Bryan,"Old College Road, Saddlewood Apartments, Bryan, Brazos County, Texas, 77801, USA",30.62619406,-96.35514901
364,576,Katy,"McDonough Way, Grand Meadow, Fort Bend County, Texas, USA",29.74578557,-95.86978786
365,577,McKinney,"North College Street, McKinney, Collin County, Texas, 75069, USA",33.19830537,-96.62097576
366,579,San Antonio,"930, Carmel Place, Fulton, San Antonio, Bexar County, Texas, 78201, USA",29.46996713,-98.51005140000001
367,580,Aubrey,"Providence Village, New Hope, Denton County, Texas, 76227, USA",33.24389912,-96.96188599999999
368,582,Arlington,"500, Whistler Drive, Arlington, Tarrant County, Texas, 76006, USA",32.78655129,-97.11180920000001
369,584,Bryan,"978, East William J Bryan Parkway, Bryan, Brazos County, Texas, 77803, USA",30.67375207,-96.36416366
370,587,Corpus Christi,"14856, Windward Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60754107,-97.20785067
371,589,Richmond,"Grand Vista, Fort Bend County, Texas, 77407, USA",29.67640397,-95.71284389
372,590,Brookshire,"County Line Road, Fort Bend County, Texas, USA",29.7264327,-95.99619335
373,591,Grapevine,"1245, South Pine Street, Grapevine, Tarrant County, Texas, 76051, USA",32.92816901,-97.08025040000001
374,593,Abilene,"South 11th Street, Abilene, Taylor County, Texas, 79605, USA",32.4371233,-99.74383276
375,602,Houston,"429, Columbia Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.77841683,-95.39310038
376,603,Austin,"4413, Shoalwood Avenue, Rosedale, Austin, Travis County, Texas, 78756, USA",30.31628164,-97.74503416
377,604,Houston,"1639, Kipling Street, Houston, Harris County, Texas, 77006, USA",29.7403401,-95.40040988
378,609,Houston,"5135, Dincans Street, Houston, Harris County, Texas, 77005, USA",29.72664149,-95.41992229
379,610,Fulshear,"Addison Ranch Lane, The Heights, Fort Bend County, Texas, USA",29.72396219,-95.8489102
380,613,Houston,"Wharton Elementary School, Columbus Street, Houston, Harris County, Texas, 77019, USA",29.75363112,-95.39079165
381,617,Austin,"East Parmer Lane, Harris Ridge, Austin, Travis County, Texas, 78753, USA",30.39649171,-97.65447882
382,619,Dallas,"5684, Preston Oaks Road, Dallas, Dallas County, Texas, 75254, USA",32.94246463,-96.81118119
383,620,Austin,"5220, Farm-to-Market Road 973, Austin, Travis County, Texas, 78724, USA",30.265980199999998,-97.60894724
384,621,Houston,"1228, Hadley Street, Houston, Harris County, Texas, 77003, USA",29.74596965,-95.37063915
385,622,Graham,"Ffa Lane, Palo Pinto County, Texas, USA",32.88911051,-98.55729222
386,624,Houston,"Houston, Harris County, Texas, 77025-9998, USA",29.67901668,-95.41748298
387,625,Roanoke,"Cleveland Gibbs Road, Fort Worth, Denton County, Texas, 76177, USA",33.01264867,-97.26721738
388,627,South Padre Island,"3346, Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.10858983,-97.1691212
389,628,Grand Prairie,"1479, California Trail, Grand Prairie, Dallas County, Texas, 75052, USA",32.65090384,-97.02232222
390,630,La Porte,"3506, East Country Club Drive, Shoreacres, Harris County, Texas, 77571, USA",29.61864332,-95.01961738
391,631,Irving,"200, Victory Court, Valley Ranch, Irving, Dallas County, Texas, 75063, USA",32.9459899,-96.94496405
392,632,Houston,"1999, Baird Street, Houston, Harris County, Texas, 77023, USA",29.73036322,-95.32606682
393,633,San Antonio,"4687, Emory Oak Woods, Woods of Shavano, San Antonio, Bexar County, Texas, 78249, USA",29.5812718,-98.57506764
394,634,College Station,"Lot 49, Raymond Stotzer Parkway, University Apartments - The Gardens, College Station, Brazos County, Texas, 77841, USA",30.61620289,-96.34843879
395,635,Rosanky,"Sandy Lane, Jordan, Bastrop County, Texas, USA",29.94914519,-97.33242022
396,636,Elgin,"11500, Maize Lane, Littig, Travis County, Texas, 78621, USA",30.31517576,-97.43482131
397,638,Austin,"2030, East Oltorf Street, East Riverside - Oltorf, Austin, Travis County, Texas, 00787, USA",30.23032205,-97.73164775
398,640,San Antonio,"Amazing Air, 7702, I-35 Frontage Road, San Antonio, Bexar County, Texas, 78218, USA",29.50442733,-98.39618636
399,643,Bacliff,"Misty Lane, Clifton Beach, Galveston County, Texas, 77518, USA",29.50528796,-94.97351296
400,644,Abilene,"1181, Santos Street, Abilene, Taylor County, Texas, 79605, USA",32.4361402,-99.74995418
401,648,Grapevine,"2832, Columbine Drive, Grapevine, Tarrant County, Texas, 76051, USA",32.91367765,-97.10973881
402,653,Mineola,"314, County Road 2482, Mount Enterprise, Wood County, Texas, 75773, USA",32.73535509,-95.47547998
403,657,Bolivar Peninsula,"132, Ocean View Drive, Holiday Shores, Bolivar Beach, Galveston County, Texas, 77650, USA",29.41790182,-94.69458451
404,658,Port Aransas,"201, North Station Street, Port Aransas, Aransas County, Texas, 78373, USA",27.83238362,-97.05991032
405,659,Lakeway,"122, Lakeway Drive, Lakeway, Travis County, Texas, 78734, USA",30.37242616,-97.98902879
406,661,Fort Worth,"3209, West Biddison Street, Fort Worth, Tarrant County, Texas, 76109, USA",32.69885762,-97.36338168
407,665,Crystal Beach,"Crystal Beach, Galveston County, Texas, 77650, USA",29.451106699999997,-94.63123514
408,666,Brazoria,"Hinkles Ferry, Brazoria County, Texas, USA",28.96613979,-95.55685185
409,667,Aransas Pass,"267, West Spencer Avenue, Aransas Pass, San Patricio County, Texas, 78336, USA",27.89877182,-97.15095865
410,668,Alpine,"170, East Avenue D, Alpine, Brewster County, Texas, 79830, USA",30.35930941,-103.66127370000001
411,670,Dallas,"8457, Coppertowne Lane, Lake Highlands, Dallas, Dallas County, Texas, 75243, USA",32.89533198,-96.72748734
412,673,Austin,"3807, Lago Vista Drive, Mountain View, Hudson Bend, Travis County, Texas, 78734, USA",30.39359714,-97.91837548
413,676,Houston,"14688, Cobre Valley Drive, Houston, Harris County, Texas, 77062, USA",29.58393606,-95.13807558
414,682,Corpus Christi,"14279, Elbow Street, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.59028225,-97.22479713
415,683,Houston,"3482, Mc Ashan Street, Houston, Harris County, Texas, 77003, USA",29.75152763,-95.33785654
416,684,Austin,"1180, Waller Street, Central East Austin, Austin, Travis County, Texas, 78702, USA",30.27133423,-97.728335
417,686,Fort Worth,"4936, Pershing Avenue, Fort Worth, Tarrant County, Texas, 76107, USA",32.73588912,-97.39473299
418,688,Grapevine,"Tanglewood Drive, Grapevine, Tarrant County, Texas, 76051, USA",32.92090232,-97.10871018
419,689,Sugar Land,"3199, Stratford Bend Drive, Stratford Park, Fort Bend County, Texas, 77498, USA",29.63006492,-95.67475381
420,691,Dallas,"10602, Stone Canyon Road, Dallas, Dallas County, Texas, 75230, USA",32.89208122,-96.77417884
421,695,Fort Worth,"3536, Ramona Drive, Fort Worth, Tarrant County, Texas, 76116, USA",32.72013655,-97.44514523
422,697,Austin,"West Parmer Lane, Hunter's Chase, Jollyville, Turkey Hollow, Williamson County, Texas, 78729, USA",30.46144501,-97.75589227
423,700,Humble,"8976, Elm Drake Lane, Bordersville, Harris County, Texas, 77338, USA",30.00865434,-95.28784123
424,701,Galveston,"7104, Seawall Boulevard, Galveston, Galveston County, Texas, 77551, USA",29.26225623,-94.8350873
425,703,Bolivar Peninsula,"151, Ocean Shore Drive, Holiday Shores, Bolivar Beach, Galveston County, Texas, 77650, USA",29.41784386,-94.69402579999999
426,705,Seabrook,"1201, 2nd Street, Seabrook, Harris County, Texas, 77586, USA",29.56053028,-95.02114673
427,706,Fort Worth,"6245, Calmont Avenue, Fort Worth, Tarrant County, Texas, 76116, USA",32.73416186,-97.42122359999999
428,707,San Antonio,"417, Eleanor Avenue, Government Hill, San Antonio, Bexar County, Texas, 78209, USA",29.45491883,-98.46599275
429,709,Alvin,"15241, CR 185, Alvin, Brazoria County, Texas, 77511, USA",29.37048217,-95.27562949
430,710,New Braunfels,"Peace Avenue, New Braunfels, Comal County, Texas, 78130, USA",29.70876558,-98.10865456
431,713,Pflugerville,"807, Harvard Drive, Settler's Ridge, Pflugerville, Travis County, Texas, 78660, USA",30.43394466,-97.63101253
432,714,Richmond,"6971, Chapel Meadow Lane, Presidio Point, Cinco Ranch, Fort Bend County, Texas, 77407, USA",29.70264681,-95.72274771
433,715,Austin,"13108, Kellies Farm Lane, Lamplight Village, Austin, Travis County, Texas, 78727, USA",30.42606528,-97.69422637
434,716,San Antonio,"8552, Sage Brush Lane, San Antonio, Bexar County, Texas, 78217, USA",29.51787263,-98.44621693
435,717,Rockport,"281, Pintail Lane, Copano Village, Aransas County, Texas, 78382, USA",28.06908008,-97.10130009
436,721,Mabank,"120, Bluffview Drive, Henderson County, Texas, 75156, USA",32.23194307,-96.04944259
437,722,San Antonio,"140, Fayn Way, Dignowity Hill, San Antonio, Bexar County, Texas, 78202, USA",29.43057858,-98.47557689
438,723,Houston,"2126, Bering Drive, Houston, Harris County, Texas, 77057, USA",29.74421227,-95.47937092
439,724,Frisco,"13015, Cowper Drive, Frisco, Collin County, Texas, 75035, USA",33.18540951,-96.79799006
440,725,Nederland,"1043, North 12th Street, Nederland, Jefferson County, Texas, 77627, USA",29.97961707,-93.99760022
441,726,Houston,"955, West 24th Street, North Inner Loop, Houston, Harris County, Texas, 77008, USA",29.80815598,-95.41532948
442,727,McKinney,"West White Street, McKinney, Collin County, Texas, 75069, USA",33.20897657,-96.61915733
443,731,Austin,"7700, Kiva Drive, Maple Run, Austin, Travis County, Texas, 78749, USA",30.21732537,-97.85913684
444,732,Houston,"1431, Hazel Street, Houston, Harris County, Texas, 77019, USA",29.75496094,-95.3957613
445,733,Balch Springs,"14998, Bell Manor Court, Balch Springs, Dallas County, Texas, 75180, USA",32.70812459,-96.58768558
446,736,Bryan,"2264, Echols Street, Saddlewood Apartments, Bryan, Brazos County, Texas, 77801, USA",30.64807751,-96.36386039
447,742,Houston,"Space Center Boulevard, Houston, Harris County, Texas, 77062, USA",29.58930039,-95.13550118
448,743,Crystal Beach,"South Crystal Beach Road, Crystal Beach, Galveston County, Texas, 77650, USA",29.45600792,-94.63845481
449,744,Houston,"Brays Bayou Greenway, Houston, Harris County, Texas, 77025-9998, USA",29.69772549,-95.41817661
450,745,Round Rock,"1103, Parkside Circle, Turtle Creek Village, Round Rock, Williamson County, Texas, 78664, USA",30.49733644,-97.66621913
451,747,Corpus Christi,"389, Troy Drive, Bay Area, Corpus Christi, Nueces County, Texas, 78412, USA",27.72259219,-97.34866914
452,749,Arlington,"7237, Matlock Road, Mansfield, Tarrant County, Texas, 76002, USA",32.62791946,-97.11515377
453,754,Austin,"12321, Ferrystone Glen Drive, Stoney Ridge North, Moores Crossing, Travis County, Texas, 78617, USA",30.16076245,-97.63434740000001
454,758,San Antonio,"646, West Magnolia Avenue, Alta Vista, San Antonio, Bexar County, Texas, 78212, USA",29.45450196,-98.50354655
455,762,Cibolo,"1900, Town Creek Road, Cibolo, Guadalupe County, Texas, 78108, USA",29.58771384,-98.24022944
456,763,San Antonio,"554, Alta Avenue, Alamo Heights, Bexar County, Texas, 78209, USA",29.48517973,-98.47450304
457,764,The Woodlands,"One Lakes Edge Apartments, 1950, Hughes Landing Boulevard, Town Center, The Woodlands, Montgomery County, Texas, 77380, USA",30.17120962,-95.47283668
458,768,Manchaca,"12432, Old San Antonio Road, Ashbrook, Manchaca, Travis County, Texas, 78652, USA",30.12706301,-97.81279920000001
459,772,Temple,"3396, Michaels Drive, Temple, Bell County, Texas, 76502, USA",31.06540948,-97.38577851
